date,vix,vxn,rvx,vxeem,skew,move,dxy,cnn_fear_greed,ig_oas,hy_oas,gvz,ovx,stlfsi
2016-10-05,12.99,15.86,19.04,22.51,121.54,62.57,96.13,57.63753739919502,1.4,4.78,15.21,36.65,
2016-10-06,12.84,15.7,18.92,22.59,120.48,64.29,96.66,58.32054898097713,1.39,4.75,16.05,35.92,
2016-10-07,13.48,15.66,19.67,22.69,119.95,62.84,96.52,58.7334224206122,1.38,4.76,15.72,36.6,0.09
2016-10-10,13.38,15.5,18.47,22.26,123.84,,,59.65415463283176,1.38,4.76,15.6,36.57,
2016-10-11,15.36,17.02,20.16,24.39,119.79,,97.7,55.534312256185586,1.37,4.75,15.63,38.08,
2016-10-12,15.91,17.23,20.53,23.81,122.34,63.95,97.97,55.01506196447136,1.37,4.75,15.61,39.05,
2016-10-13,16.69,17.65,21.2,24.5,123.32,,97.52,51.95964515950634,1.37,4.82,15.63,37.22,
2016-10-14,16.12,17.4,20.87,23.45,121.86,64.98,98.02,54.329023613563365,1.36,4.72,15.14,35.55,0.22
2016-10-17,16.21,17.58,20.89,23.02,124.08,64.42,97.89,52.40584853698641,1.37,4.76,15.23,34.88,
2016-10-18,15.28,16.97,19.85,21.52,122.76,63.18,97.9,54.73808371388022,1.36,4.72,14.73,36.37,
2016-10-19,14.41,16.41,19.27,21.07,122.56,61.64,97.87,56.12141962412781,1.35,4.66,14.59,32.72,
2016-10-20,13.75,15.63,18.51,20.22,123.91,59.62,98.32,56.12425092359581,1.35,4.62,14.68,32.48,
2016-10-21,13.34,15.37,17.93,19.65,123.0,57.09,98.7,56.98454370097039,1.35,4.62,14.55,32.51,0.18
2016-10-24,13.02,14.93,17.94,19.93,124.6,,98.67,59.47330589522734,1.35,4.6,14.95,32.79,
2016-10-25,13.46,15.88,18.67,19.76,122.83,57.41,98.72,56.58404997839449,1.35,4.6,14.55,33.93,
2016-10-26,14.24,16.51,19.63,21.08,123.31,59.51,98.63,55.21043288730381,1.36,4.66,14.48,35.39,
2016-10-27,15.36,17.33,20.82,21.74,122.35,,98.89,54.62820256483745,1.36,4.69,15.0,35.86,
2016-10-28,16.19,18.23,21.44,23.35,126.35,64.38,98.35,51.82220651381881,1.37,4.76,16.62,37.76,0.1
2016-10-31,17.06,19.32,21.66,24.04,126.12,65.47,98.45,49.96151256306857,1.38,4.91,18.13,40.96,
2016-11-01,18.56,20.66,23.2,26.09,124.46,67.76,97.7,46.83200731986725,1.39,5.05,19.02,40.08,
2016-11-02,19.32,21.24,23.79,26.45,126.15,69.25,97.4,43.475063859682614,1.4,5.15,19.32,40.86,
2016-11-03,22.08,22.36,24.97,29.17,141.18,72.57,97.16,41.34278896538586,1.41,5.15,19.98,41.49,
2016-11-04,22.51,23.03,25.38,28.98,133.03,74.61,97.07,40.529436687224845,1.41,5.2,20.22,43.69,0.49
2016-11-07,18.71,19.66,22.25,26.2,134.91,,97.78,51.43886130070522,1.4,5.01,18.53,44.2,
2016-11-08,18.74,20.2,22.08,26.38,135.6,68.47,97.86,53.201881259121734,1.39,4.98,17.93,43.56,
2016-11-09,14.38,17.15,19.12,23.18,134.61,76.33,98.5,64.16638383777813,1.37,4.94,16.68,41.25,
2016-11-10,14.74,19.07,19.48,26.78,127.0,82.57,98.79,64.99208579058832,1.36,4.97,18.52,42.44,
2016-11-11,14.17,18.95,19.68,28.99,121.71,,,65.00513168178203,1.36,4.97,23.25,45.31,-0.02
2016-11-14,14.48,19.7,19.88,29.21,122.71,89.22,100.11,66.88597866929106,1.36,5.11,20.5,50.17,
2016-11-15,13.37,17.6,18.49,24.4,119.79,84.12,100.19,70.61459493002725,1.35,4.94,16.42,49.43,
2016-11-16,13.72,17.3,19.11,23.79,123.77,80.12,100.41,69.0167921800805,1.35,4.94,15.77,50.09,
2016-11-17,13.35,16.02,18.86,22.29,123.06,77.54,100.89,73.30313207695728,1.35,4.85,17.5,47.37,
2016-11-18,12.85,15.51,18.12,21.79,126.38,81.65,101.21,74.19657431488253,1.36,4.84,17.03,46.56,-0.04
2016-11-21,12.42,14.74,18.0,20.59,124.01,80.58,101.05,76.4113878137896,1.36,4.78,15.86,45.71,
2016-11-22,12.41,14.28,17.97,20.34,127.98,76.46,101.04,77.72024978976056,1.37,4.7,15.43,46.69,
2016-11-23,12.43,14.26,17.9,21.58,125.33,78.64,101.7,78.42814400757736,1.36,4.66,18.53,47.54,
2016-11-24,,,,,,,,,1.36,4.66,,,
2016-11-25,12.34,14.39,18.13,21.27,126.27,79.69,101.49,78.6676622429158,1.36,4.64,18.47,53.46,-0.12
2016-11-28,13.15,15.12,19.18,22.22,125.75,78.74,101.33,75.75041425209137,1.36,4.66,17.39,52.56,
2016-11-29,12.9,14.94,19.25,21.99,128.31,77.3,100.93,75.75053951197101,1.36,4.69,17.28,55.09,
2016-11-30,13.33,15.13,19.02,21.35,126.39,80.96,101.5,77.05674910369967,1.36,4.67,19.18,44.25,
2016-12-01,14.07,17.18,19.04,22.92,128.37,86.63,101.04,75.90321515250663,1.35,4.62,19.39,40.45,
2016-12-02,14.12,16.99,18.91,22.94,128.99,82.06,100.77,75.32546093960946,1.35,4.64,18.44,35.51,-0.01
2016-12-05,12.14,15.87,17.67,20.85,128.35,79.84,100.14,78.8403081055469,1.35,4.58,17.56,37.0,
2016-12-06,11.79,15.26,17.4,19.98,130.92,76.57,100.49,78.51880203286721,1.34,4.5,17.06,37.11,
2016-12-07,12.22,15.2,17.41,20.02,123.61,73.44,100.23,80.0754204499686,1.34,4.42,16.87,36.05,
2016-12-08,12.64,14.82,17.83,20.42,119.08,73.11,101.07,79.88687650022287,1.33,4.38,16.48,35.03,
2016-12-09,11.75,14.27,17.94,19.55,119.51,75.55,101.57,80.33613783501069,1.33,4.28,18.66,35.21,-0.26
2016-12-12,12.64,13.87,17.96,19.83,123.28,76.39,100.96,78.8752926903044,1.32,4.25,16.97,30.3,
2016-12-13,12.72,14.33,18.25,19.01,119.34,75.36,101.03,79.68635253512647,1.31,4.2,16.17,31.35,
2016-12-14,13.19,14.53,18.24,21.67,125.43,75.84,102.0,77.50909456955628,1.3,4.12,18.21,33.97,
2016-12-15,12.79,14.21,17.68,21.14,129.44,78.61,103.13,77.83390222863336,1.3,4.2,17.89,33.58,
2016-12-16,12.2,13.23,16.24,19.31,131.95,78.22,102.95,77.12030761145776,1.3,4.21,17.55,29.18,-0.16
2016-12-19,11.71,13.11,16.22,19.4,130.47,75.24,103.14,77.52668108220657,1.3,4.23,16.05,29.23,
2016-12-20,11.45,13.08,16.67,19.51,122.09,75.46,103.29,78.41106112262575,1.29,4.2,16.69,27.43,
2016-12-21,11.27,13.26,16.81,19.17,124.9,73.97,103.02,77.3284740674791,1.29,4.19,15.82,28.39,
2016-12-22,11.43,13.42,17.3,20.48,128.02,74.05,103.09,75.94297283946497,1.29,4.17,15.28,30.29,
2016-12-23,11.44,13.24,16.77,19.27,120.51,72.57,103.01,75.29461400322558,1.29,4.16,16.36,29.9,-0.1
2016-12-26,,,,,,,,,,,,,
2016-12-27,11.99,14.24,17.45,20.2,123.65,70.66,103.02,75.33158586907301,1.28,4.11,16.68,30.0,
2016-12-28,12.95,15.4,18.69,20.43,122.37,70.79,103.26,71.31318346127304,1.28,4.15,16.04,29.91,
2016-12-29,13.37,15.56,19.02,21.13,124.57,71.28,102.68,70.01156783959243,1.28,4.18,15.68,30.01,
2016-12-30,14.04,16.68,19.42,22.33,127.26,71.63,102.39,67.87400629709465,1.3,4.22,16.23,30.83,-0.06
2017-01-02,,,,,,,,,,,,,
2017-01-03,12.85,16.06,19.06,21.63,125.79,76.73,103.21,70.35710096652757,1.28,4.13,16.26,32.88,
2017-01-04,11.85,15.18,18.1,20.24,124.4,76.41,102.7,72.96739445432962,1.28,4.02,15.16,32.36,
2017-01-05,11.67,14.63,18.26,19.46,128.21,76.5,101.52,71.33341868408567,1.29,4.04,14.98,31.56,
2017-01-06,11.32,13.85,17.52,19.21,123.67,75.24,102.22,72.56081242989193,1.28,3.98,14.55,30.47,-0.1
2017-01-09,11.56,14.22,18.02,19.14,122.59,74.83,101.93,71.17479373193844,1.29,4.02,14.38,33.73,
2017-01-10,11.49,14.13,17.2,19.05,121.84,73.26,102.01,71.28348394511875,1.29,4.0,14.32,33.61,
2017-01-11,11.26,13.94,17.05,18.89,123.06,72.83,101.78,71.68329793910301,1.29,4.03,14.96,32.95,
2017-01-12,11.54,13.86,18.08,19.18,126.22,73.74,101.35,70.40945417413678,1.29,4.05,14.6,32.37,
2017-01-13,11.23,13.34,17.27,18.23,132.32,74.5,101.18,72.27615448667325,1.28,4.02,14.63,30.73,-0.11
2017-01-16,,,,,,,,,1.28,4.0,,,
2017-01-17,11.87,13.88,18.77,18.68,131.55,73.94,100.33,68.5169417133215,1.28,4.06,15.67,31.25,
2017-01-18,12.48,13.51,18.13,18.63,143.43,73.94,100.93,69.30160737673422,1.29,4.01,15.25,31.24,
